2011,504334662,36400750
2012,948198591,194964978
2013,11407928623,3604559887
2014,38611880951,15170006290
2015,137921453662,58983819313
2016,284948511835,106960081949
2017,418055226185,153326573660
2018,303472592459,80406595639
2019,178939816569,3126911191
2020,118598506793,3403197322
